514
354
405
390
433
672
2814
2043
1892
1810
1947
2095
2013
444
371
307
281
327
348
461
702
424
379
336
397
836
784.98
106.38
102.24
132.54
260
290
364
536
547
277
247
322
304
358
488
644
457
387
346
469
505
816
4830
3691
3563
3501
681
1853
1905
493
389
219
316
263
355
465
612
382
353
319
295
373
484
494
305
268
242
259
318
466
585
370
344
352
376
550
996
3808
2298
0
1667
2190
3167
1673
626
575
294
428
408
445
559
660
348
261
304
293
331
549
652
370
362
286
353
385
529
1855
1422
1279
1471
1559
1623
1653
588
261
340
260
316
480
581
467
286
262
283
357
501
551
3261
2111
2197
2122
1710
2480
2451
631
463
315
348
354
369
434
468
297
225
219
243
366
483
653
440
399
265
311
340
451
556
387
308
317
316
430
732
3873
2148
2345
2503
2663
3028
3049
906
440
498
472
484
746
787
0
544
458
515
448
512
763
835
481
445
442
465
474
583
672
392
339
328
348
405
721
3292
2039
1837
1718
1863
2003
1990
777
514
469
407
384
475
534
602
403
359
300
315
383
593
581
507
470
454
422
533
782
3994
2301
1944
1577
2172
2648
2454
546
516
444
486
421
524
562
838
567
503
438
460
475
688
589
482
459
466
429
511
610
553
467
421
397
383
520
532
691
457
385
385
371
441
479
493
382
316
391
312
370
561
2889
2592
2208
2100
2273
2314
2380
698
491
358
319
337
367
452
449
333
292
283
276
345
365
556
342
300
324
366
438
457
490
440
344
315
316
426
697
6558
4407
3665
3499
3816
4247
3952
522
325
292
329
302
360
404
414
288
245
216
241
326
383
493
492
380
317.11
339
380
520
682
494
385
374
305
390
605
675.01
443
373
334
339
430
624
3144.49
2226
1882
1815
1889
2075
2233
661
378
392.41
319
333.05
375
454
659
425
345.21
328.84
325
389
766
3918
2844
2604
2325.46
2267.45
2652.44
2586.02
783.19
378
331.49
296
328
351.53
533
580.28
389
339.09
361.5
311.23
461
806
3742.11
2445
